WARN  2019-04-17 22:09:10,783 [72   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
INFO  2019-04-18 00:47:31,483 [64   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:47:31,484 [64   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:47:31,484 [64   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:47:31,484 [64   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:47:31,484 [64   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:47:31,484 [64   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:47:31,489 [64   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetThongTinVanHanhXeByFilter", controller = "ThongTinVanHanhXe", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.ThongTinVanHanhXeController.GetThongTinVanHanhXeByFilter (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-04-18 00:47:31,489 [64   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:47:31,494 [64   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.ThongTinVanHanhXeController.GetThongTinVanHanhXeByFilter (GWebsite.AbpZeroTemplate.Web.Core) with arguments (GWebsite.AbpZeroTemplate.Application.Share.ThongTinVaHanhXe.Dto.ThongTinVanHanhXeFilter) - Validation state: Valid
INFO  2019-04-18 00:47:31,499 [64   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.ThongTinVanHanhXeController.GetThongTinVanHanhXeByFilter (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 5.0279ms.
INFO  2019-04-18 00:47:31,503 [64   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-18 00:47:31,503 [64   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.ThongTinVanHanhXeController.GetThongTinVanHanhXeByFilter (GWebsite.AbpZeroTemplate.Web.Core) in 14.5106ms
INFO  2019-04-18 00:47:31,503 [64   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 20.3703ms 200 application/json; charset=utf-8
DEBUG 2019-04-18 00:52:10,448 [35   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is disconnected: zkELOz2dq8oMSxd5muBFFg
INFO  2019-04-18 00:52:10,448 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 281420.2028ms 101 
DEBUG 2019-04-18 00:52:10,456 [57   ] AbpZeroTemplate.Web.Chat.SignalR.ChatHub - A client is disconnected: ipqIyoaPNgftO0emQ2Urzw
INFO  2019-04-18 00:52:10,457 [57   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 281388.5958ms 101 
INFO  2019-04-18 00:52:13,856 [57   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/AbpUserConfiguration/GetAll  
INFO  2019-04-18 00:52:13,856 [57   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:13,857 [57   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.26ms 204 
INFO  2019-04-18 00:52:13,896 [62   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpUserConfiguration/GetAll application/json 
INFO  2019-04-18 00:52:13,896 [62   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:13,897 [62   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:52:13,897 [62   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:13,897 [62   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:52:13,897 [62   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:13,897 [62   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:52:13,897 [62   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:13,897 [62   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:52:13,901 [62   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2019-04-18 00:52:13,901 [62   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:13,903 [62   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2019-04-18 00:52:13,924 [62   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 20.7402ms.
INFO  2019-04-18 00:52:13,929 [62   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-18 00:52:13,930 [62   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 28.3135ms
INFO  2019-04-18 00:52:13,930 [62   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 33.8692ms 200 application/json; charset=utf-8
INFO  2019-04-18 00:52:14,152 [62   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations  
INFO  2019-04-18 00:52:14,152 [62   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:14,153 [62   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1727ms 204 
INFO  2019-04-18 00:52:14,159 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-04-18 00:52:14,160 [35   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:14,160 [35   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:52:14,160 [35   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:14,160 [35   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:52:14,160 [35   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:14,160 [35   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:52:14,165 [35   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-18 00:52:14,165 [35   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:14,172 [35   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-18 00:52:14,175 [35   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.4838ms.
INFO  2019-04-18 00:52:14,176 [35   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-18 00:52:14,176 [35   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 10.9393ms
INFO  2019-04-18 00:52:14,176 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 16.817ms 200 application/json; charset=utf-8
INFO  2019-04-18 00:52:15,541 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-04-18 00:52:15,541 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:15,542 [46   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:52:15,542 [46   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:15,542 [46   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:52:15,542 [46   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:15,542 [46   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:52:15,546 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-18 00:52:15,546 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:15,546 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-04-18 00:52:15,546 [35   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:15,547 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1411ms 204 
INFO  2019-04-18 00:52:15,553 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers  
INFO  2019-04-18 00:52:15,553 [35   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:15,553 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1488ms 204 
INFO  2019-04-18 00:52:15,555 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-18 00:52:15,558 [3    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.6065ms.
INFO  2019-04-18 00:52:15,558 [3    ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-18 00:52:15,559 [3    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 12.4374ms
INFO  2019-04-18 00:52:15,559 [3    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.6132ms 200 application/json; charset=utf-8
INFO  2019-04-18 00:52:15,563 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0  
INFO  2019-04-18 00:52:15,563 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:15,563 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1744ms 204 
INFO  2019-04-18 00:52:15,587 [3    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0  
INFO  2019-04-18 00:52:15,587 [3    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:15,587 [3    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1325ms 204 
INFO  2019-04-18 00:52:16,072 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-04-18 00:52:16,072 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,072 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1826ms 204 
INFO  2019-04-18 00:52:16,492 [62   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Chat/GetUserChatFriendsWithSettings  
INFO  2019-04-18 00:52:16,493 [62   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,493 [62   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1813ms 204 
INFO  2019-04-18 00:52:16,497 [62   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/signalr/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiaBf7kwqd%2FVCFyKnub%2B7yyAKUpcOfUPHzjZOHKwKLFURUDIE9wJv%2FbkRE%2By49UaFZrN3l80ZgdLtCKzoGStJVHu%2Bi2hwrj7TNrvUP0QXdJTkmxvjUGsxN8JX3cUFHtLQnCOzdfA45DViI0CgN2egbQJwG6gv%2B2Bnu8wFmfNHsd7iRJ1U4LTLCh%2FF%2Fq4rk2DtMuwUyndnpRlsHgF7Iz3FubWU4j%2B%2B%2BVXkjAs8XsZyDZUiorU2L1MLkUIE5QeVQWIr4YfNIHkeSYtHIrhIw6%2B6buJ0l8lVMeVz8KbINIBhfLzKdCQMA0FliKrNwwqZMvNzMxeTgW10qn1YJ1AwBSGtkoP8kje%2BT%2BRreyD9fx%2BUD8lea2wQ1r65caBqekPPtqWM85njoCDOC%2FLGHWTgyDGSHNppNSmuBK8mUfZKdzroDBTh%2Fup50sSUfcRK%2B55WkGvy%2F9FuFWKk0D9%2B%2FheBjmtyLu3QcmaOOdDE4toTzggclFDi%2BksYC73h2MuzKOA8Bhtdoa8LdwmS2aiStTOI8m8O5a7  
INFO  2019-04-18 00:52:16,497 [62   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,497 [62   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2108ms 204 
INFO  2019-04-18 00:52:16,499 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/signalr-chat/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiaBf7kwqd%2FVCFyKnub%2B7yyAKUpcOfUPHzjZOHKwKLFURUDIE9wJv%2FbkRE%2By49UaFZrN3l80ZgdLtCKzoGStJVHu%2Bi2hwrj7TNrvUP0QXdJTkmxvjUGsxN8JX3cUFHtLQnCOzdfA45DViI0CgN2egbQJwG6gv%2B2Bnu8wFmfNHsd7iRJ1U4LTLCh%2FF%2Fq4rk2DtMuwUyndnpRlsHgF7Iz3FubWU4j%2B%2B%2BVXkjAs8XsZyDZUiorU2L1MLkUIE5QeVQWIr4YfNIHkeSYtHIrhIw6%2B6buJ0l8lVMeVz8KbINIBhfLzKdCQMA0FliKrNwwqZMvNzMxeTgW10qn1YJ1AwBSGtkoP8kje%2BT%2BRreyD9fx%2BUD8lea2wQ1r65caBqekPPtqWM85njoCDOC%2FLGHWTgyDGSHNppNSmuBK8mUfZKdzroDBTh%2Fup50sSUfcRK%2B55WkGvy%2F9FuFWKk0D9%2B%2FheBjmtyLu3QcmaOOdDE4toTzggclFDi%2BksYC73h2MuzKOA8Bhtdoa8LdwmS2aiStTOI8m8O5a7  
INFO  2019-04-18 00:52:16,499 [35   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,499 [35   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2022ms 204 
INFO  2019-04-18 00:52:16,526 [57   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Profile/GetProfilePicture application/json 
INFO  2019-04-18 00:52:16,526 [57   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,526 [57   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:52:16,526 [57   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:16,526 [57   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:52:16,526 [57   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:16,526 [57   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:52:16,529 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers application/json 
INFO  2019-04-18 00:52:16,529 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,530 [46   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:52:16,530 [46   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:16,530 [46   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:52:16,530 [46   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:16,530 [46   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:52:16,532 [57   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetProfilePicture", controller = "Profile"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-18 00:52:16,532 [57   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,535 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetRecentlyUsedLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-18 00:52:16,535 [46   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,536 [62   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0 application/json 
INFO  2019-04-18 00:52:16,536 [62   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,536 [62   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:52:16,537 [62   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:16,537 [62   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:52:16,537 [62   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:16,537 [62   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:52:16,542 [62   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetUserNotifications", controller = "Notification"}. Executing action GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-18 00:52:16,542 [57   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-18 00:52:16,542 [62   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,544 [57   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.4547ms.
INFO  2019-04-18 00:52:16,545 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-18 00:52:16,545 [57   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-18 00:52:16,545 [57   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) in 13.4582ms
INFO  2019-04-18 00:52:16,546 [57   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 19.9726ms 200 application/json; charset=utf-8
INFO  2019-04-18 00:52:16,550 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 4.0819ms.
INFO  2019-04-18 00:52:16,551 [46   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-18 00:52:16,551 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) in 16.2576ms
INFO  2019-04-18 00:52:16,551 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 22.3563ms 200 application/json; charset=utf-8
INFO  2019-04-18 00:52:16,552 [82   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-04-18 00:52:16,552 [82   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,552 [62   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Notifications.Dto.GetUserNotificationsInput) - Validation state: Valid
INFO  2019-04-18 00:52:16,552 [82   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:52:16,552 [82   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:16,552 [82   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:52:16,552 [82   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:52:16,553 [82   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:52:16,557 [82   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-18 00:52:16,557 [82   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:52:16,559 [43   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 7.3462ms.
